FMISID;LPNN;OBSDATE_UTC;OBSTIME_UTC;DATA_TIME;TS (degC);TS #2/1 -.05m (degC);TS #3/1 -.1m (degC);TS #4/1 -.2m (degC);TS #5/1 -.3m (degC);TS #6/1 -.5m (degC);TS #10/1 -2m (degC);TS #7/1 -.7m (degC);TS #8/1 -1m (degC);TS #9/1 -1.5m (degC);OZONE #37 (DU);OZONE #214 (DU);TA (degC);TG #14/1 (degC);TD (degC);RH (%);PA #2/1 (hPa);PA0_14;PRI avg 10M #4/1 (mm/h);PRA max 10M #4/1 (mm);PRIO avg 10M #7/1 (mm/h);VIS #7/1 (m);WAWA #7/1;WAWA_TXT #7/1_14;SND #5/1 (cm);WS #3/1 22.9m (m/s);WSD avg 10M #3/1 22.9m (m/s);WSP avg 10M #3/1 10m (m/s);WD #3/1 22.9m (deg);WDD avg 10M #3/1 22.9m (deg);WG #3/1 22.9m (m/s);WGD max 10M #3/1 22.9m (m/s);CLHB #6/1 (m);CLHB1_1_14;CLHB2_1_14;CLHB3_1_14;CLHB4_1_14;CLHB5_1_14;CLA acc #6/1 (1/8);CLA1_1_14;CLA2_1_14;CLA3_1_14;CLA4_1_14;CLA5_1_14;CLCBST instant 10M;CBST instant 10M;TCUST instant 10M;GSST instant 10M;GRST instant 10M
101932;7501;20.03.2026;07:00;2026-03-20 07:00:00;;;;;;;;;;;;;.9;.5;-4.2;69;1009.2;986.8;0;0;0;20000;0;EiMerkS‰‰;69;2.8;2.8;3.2;219;219;4.6;4.6;1750;1750;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;07:10;2026-03-20 07:10:00;;;;;;;;;;;346.4;362.6;1.4;1.4;-4.2;66;1009.2;986.8;0;0;0;20000;0;EiMerkS‰‰;69;2;2;2.2;211;211;4.6;4.6;1690;1690;2440;;;;6;4;6;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;07:20;2026-03-20 07:20:00;;;;;;;;;;;;;1.2;1.7;-3.8;69;1009.2;986.9;0;0;0;20000;0;EiMerkS‰‰;69;2.1;2.1;2.4;215;215;5.3;5.3;1680;1680;2420;;;;6;1;6;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;07:30;2026-03-20 07:30:00;;;;;;;;;;;;;1.4;1.9;-4.1;67;1009.1;986.8;0;0;0;20000;0;EiMerkS‰‰;69;1.8;1.8;2;188;188;3;3;1670;1670;2280;;;;7;1;7;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;07:40;2026-03-20 07:40:00;;;;;;;;;;;;;1.3;1.9;-4.3;66;1009;986.7;0;0;0;20000;0;EiMerkS‰‰;69;1.9;1.9;2.2;157;157;2.9;2.9;2220;2220;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;07:50;2026-03-20 07:50:00;;;;;;;;;;;;;1.3;1.8;-4.2;67;1009.1;986.7;0;0;0;20000;0;EiMerkS‰‰;69;2.3;2.3;2.7;161;161;3.5;3.5;2180;2180;;;;;8;8;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;08:00;2026-03-20 08:00:00;;;;;;;;;;;;;1.4;1.8;-3.9;68;1008.9;986.6;0;0;0;20000;0;EiMerkS‰‰;69;1.8;1.8;2.1;175;175;3.1;3.1;2120;2120;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;08:10;2026-03-20 08:10:00;;;;;;;;;;;;;1.7;2.4;-3.9;67;1008.9;986.6;0;0;0;20000;0;EiMerkS‰‰;69;2.2;2.2;2.5;176;176;3.8;3.8;2070;2070;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;08:20;2026-03-20 08:20:00;;;;;;;;;;;;;1.9;3.1;-4;65;1008.8;986.5;0;0;0;20000;0;EiMerkS‰‰;69;2.4;2.4;2.7;176;176;3.8;3.8;2050;2050;;;;;7;7;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;08:30;2026-03-20 08:30:00;;;;;;;;;;;;;2.4;4.1;-4;63;1008.6;986.3;0;0;0;20000;0;EiMerkS‰‰;69;1.9;1.9;2.2;175;175;4.3;4.3;2050;2050;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;08:40;2026-03-20 08:40:00;;;;;;;;;;;;;2.4;3.8;-3.9;64;1008.5;986.3;0;0;0;20000;0;EiMerkS‰‰;69;2.6;2.6;3.1;170;170;4.4;4.4;2040;2040;;;;;7;7;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;08:50;2026-03-20 08:50:00;;;;;;;;;;;;;2.7;3.8;-3.7;63;1008.3;986.1;0;0;0;20000;0;EiMerkS‰‰;69;2.7;2.7;3.1;180;180;5.3;5.3;2020;2020;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;09:00;2026-03-20 09:00:00;;;;;;;;;;;;;2.9;3.8;-3.6;62;1008.2;985.9;0;0;0;20000;0;EiMerkS‰‰;69;2.9;2.9;3.2;197;197;5.6;5.6;2010;2010;;;;;6;6;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;09:10;2026-03-20 09:10:00;;;;;;;;;;;;;2.8;3.3;-3.6;63;1008.1;985.8;0;0;0;20000;0;EiMerkS‰‰;69;3.1;3.1;3.5;193;193;5.9;5.9;1980;1980;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;09:20;2026-03-20 09:20:00;;;;;;;;;;;;;2.8;3.5;-3.5;63;1007.8;985.6;0;0;0;20000;0;EiMerkS‰‰;69;3.7;3.7;4.1;195;195;6.5;6.5;2020;2020;;;;;6;6;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;09:30;2026-03-20 09:30:00;;;;;;;;;;;;;3;3.5;-3.6;62;1007.9;985.7;0;0;0;20000;0;EiMerkS‰‰;69;4;4;4.5;201;201;6.3;6.3;2010;2010;;;;;4;4;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;09:40;2026-03-20 09:40:00;;;;;;;;;;;;;2.9;4;-3.1;65;1007.8;985.6;0;0;0;20000;0;EiMerkS‰‰;69;4.4;4.4;4.9;207;207;7.2;7.2;2030;2030;2350;;;;5;2;5;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;09:50;2026-03-20 09:50:00;;;;;;;;;;;353.1;;3.1;4.1;-3.2;63;1008;985.8;0;0;0;20000;0;EiMerkS‰‰;69;4;4;4.5;208;208;7.5;7.5;2060;2060;2350;4420;;;3;1;2;3;0;0;0;0;0;0;0
101932;7501;20.03.2026;10:00;2026-03-20 10:00:00;;;;;;;;;;;;;3.3;4.3;-3.1;63;1007.9;985.8;0;0;0;20000;0;EiMerkS‰‰;69;4.7;4.7;5.3;211;211;8.1;8.1;2360;2360;4420;;;;3;2;3;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;10:10;2026-03-20 10:10:00;;;;;;;;;;;;;3.4;4.3;-3.1;62;1008.1;986;0;0;0;20000;0;EiMerkS‰‰;69;4.1;4.1;4.6;208;208;6.7;6.7;2380;2380;4440;;;;1;1;1;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;10:20;2026-03-20 10:20:00;;;;;;;;;;;;;3.4;4.2;-2.8;64;1008.2;986.1;0;0;0;20000;0;EiMerkS‰‰;69;3.6;3.6;4.2;218;218;5.7;5.7;4460;4460;;;;;1;1;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;10:30;2026-03-20 10:30:00;;;;;;;;;;;;;3.3;4;-2.6;65;1008.1;985.9;0;0;0;20000;0;EiMerkS‰‰;69;4.5;4.5;5.2;222;222;8.7;8.7;1840;1840;;;;;3;3;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;10:40;2026-03-20 10:40:00;;;;;;;;;;;;;3.3;3.9;-2.5;66;1008.1;985.9;0;0;0;20000;0;EiMerkS‰‰;69;4.1;4.1;4.9;231;231;7.3;7.3;1830;1830;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;10:50;2026-03-20 10:50:00;;;;;;;;;;;;;3.4;4;-2.4;66;1007.9;985.7;0;0;0;20000;0;EiMerkS‰‰;69;4.2;4.2;5;233;233;9.7;9.7;1850;1850;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;11:00;2026-03-20 11:00:00;;;;;;;;;;;;;3.6;4.5;-2.5;65;1007.9;985.7;0;0;0;20000;0;EiMerkS‰‰;69;3.2;3.2;3.8;228;228;6.3;6.3;1960;1960;;;;;7;7;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;11:10;2026-03-20 11:10:00;;;;;;;;;;;;;3.5;4.3;-2.4;65;1007.9;985.7;0;0;0;20000;0;EiMerkS‰‰;69;3.2;3.2;3.8;236;236;7;7;2000;2000;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;11:20;2026-03-20 11:20:00;;;;;;;;;;;;;3.6;4.5;-2.5;65;1007.9;985.8;0;0;0;20000;0;EiMerkS‰‰;69;4.1;4.1;4.9;234;234;8.4;8.4;2000;2000;;;;;3;3;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;11:30;2026-03-20 11:30:00;;;;;;;;;;;;;3.4;4.2;-2.3;66;1008.1;986;0;0;0;20000;0;EiMerkS‰‰;69;4;4;4.7;232;232;8.7;8.7;910;910;2000;;;;1;1;1;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;11:40;2026-03-20 11:40:00;;;;;;;;;;;;;3.5;3.5;-2.4;65;1008;985.9;0;0;0;20000;0;EiMerkS‰‰;69;3.9;3.9;4.6;232;232;6.9;6.9;910;910;;;;;4;4;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;11:50;2026-03-20 11:50:00;;;;;;;;;;;;;3.5;4.3;-2.2;66;1007.9;985.8;0;0;0;20000;0;EiMerkS‰‰;69;3.6;3.6;4.3;228;228;7.8;7.8;910;910;2410;;;;4;4;4;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;12:00;2026-03-20 12:00:00;;;;;;;;;;;;;3.6;4;-2.3;65;1007.9;985.7;0;0;0;20000;0;EiMerkS‰‰;69;4.3;4.3;5;223;223;7.8;7.8;910;910;;;;;3;3;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;12:10;2026-03-20 12:10:00;;;;;;;;;;;;;3.8;4.2;-2.2;65;1007.5;985.4;0;0;0;20000;0;EiMerkS‰‰;69;3.7;3.7;4.4;229;229;7.1;7.1;920;920;;;;;2;2;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;12:20;2026-03-20 12:20:00;;;;;;;;;;;;;3.7;4.3;-2;66;1007.3;985.2;0;0;0;20000;0;EiMerkS‰‰;69;3.8;3.8;4.4;223;223;7.5;7.5;2700;2700;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;12:30;2026-03-20 12:30:00;;;;;;;;;;;;;3.6;3.7;-2;67;1007.4;985.3;0;0;0;20000;0;EiMerkS‰‰;69;3.6;3.6;4.3;229;229;6.5;6.5;1310;1310;3810;;;;1;1;1;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;12:40;2026-03-20 12:40:00;;;;;;;;;;;;;3.7;3.7;-2;66;1007.4;985.2;0;0;0;20000;0;EiMerkS‰‰;69;4;4;4.7;228;228;8;8;920;920;3490;;;;4;1;4;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;12:50;2026-03-20 12:50:00;;;;;;;;;;;;;3.8;3.7;-2;66;1007.2;985.1;0;0;0;20000;0;EiMerkS‰‰;69;4.1;4.1;4.7;220;220;7.8;7.8;920;920;3210;;;;3;1;3;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;13:00;2026-03-20 13:00:00;;;;;;;;;;;;;3.8;3.3;-1.9;66;1007.1;984.9;0;0;0;20000;0;EiMerkS‰‰;69;4.3;4.3;5.1;226;226;8.5;8.5;920;920;3260;;;;5;1;5;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;13:10;2026-03-20 13:10:00;;;;;;;;;;;;;3.8;2.9;-1.9;66;1007;984.8;0;0;0;20000;0;EiMerkS‰‰;69;4;4;4.7;227;227;8.7;8.7;3180;3180;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;13:20;2026-03-20 13:20:00;;;;;;;;;;;;;3.6;2.9;-1.7;68;1006.9;984.8;0;0;0;20000;0;EiMerkS‰‰;69;4.2;4.2;5;230;230;9;9;3100;3100;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;13:30;2026-03-20 13:30:00;;;;;;;;;;;;;3.5;2.9;-1.6;69;1006.9;984.7;0;0;0;20000;0;EiMerkS‰‰;69;4.1;4.1;4.7;223;223;9.2;9.2;2430;2430;;;;;7;7;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;13:40;2026-03-20 13:40:00;;;;;;;;;;;;;3.5;3.1;-1.5;70;1006.8;984.7;0;0;0;20000;0;EiMerkS‰‰;69;3.2;3.2;3.8;227;227;6.6;6.6;2420;2420;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;13:50;2026-03-20 13:50:00;;;;;;;;;;;;;3.5;2.8;-1.5;70;1006.7;984.6;0;0;0;20000;0;EiMerkS‰‰;69;3.5;3.5;4;218;218;9.4;9.4;850;850;2170;;;;8;1;8;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;14:00;2026-03-20 14:00:00;;;;;;;;;;;;;3.7;2.7;-1.6;68;1006.7;984.6;0;0;0;20000;0;EiMerkS‰‰;69;4.3;4.3;5;218;218;7.1;7.1;850;850;2070;3380;;;7;1;7;7;0;0;0;2;0;2;0
101932;7501;20.03.2026;14:10;2026-03-20 14:10:00;;;;;;;;;;;;;3.4;2.7;-1.4;71;1006.6;984.5;0;0;0;20000;0;EiMerkS‰‰;69;3.2;3.2;3.7;222;222;5.3;5.3;850;850;950;2070;;;7;1;1;7;0;0;0;2;0;2;0
101932;7501;20.03.2026;14:20;2026-03-20 14:20:00;;;;;;;;;;;;;3.4;2.3;-1.4;71;1006.6;984.5;0;0;0;20000;0;EiMerkS‰‰;69;3.1;3.1;3.6;224;224;6.5;6.5;930;930;2180;;;;7;1;7;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;14:30;2026-03-20 14:30:00;;;;;;;;;;;;;3.5;2.4;-1.4;70;1006.6;984.4;0;0;0;20000;0;EiMerkS‰‰;69;2.9;2.9;3.3;222;222;5.8;5.8;950;950;2630;;;;7;1;7;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;14:40;2026-03-20 14:40:00;;;;;;;;;;;;;3.4;2.1;-1.3;72;1006.5;984.4;0;0;0;20000;0;EiMerkS‰‰;69;3;3;3.5;222;222;6.4;6.4;2610;2610;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;14:50;2026-03-20 14:50:00;;;;;;;;;;;;;3.3;2;-1.3;72;1006.5;984.4;0;0;0;20000;0;EiMerkS‰‰;69;2.9;2.9;3.3;223;223;5.3;5.3;2410;2410;;;;;7;7;0;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;15:00;2026-03-20 15:00:00;;;;;;;;;;;;;3.4;2.1;-1.2;72;1006.4;984.3;0;0;0;20000;0;EiMerkS‰‰;69;3.2;3.2;3.7;219;219;5.9;5.9;2380;2380;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;15:10;2026-03-20 15:10:00;;;;;;;;;;;;;3.2;1.9;-1.2;73;1006.5;984.3;0;0;0;20000;0;EiMerkS‰‰;69;3.2;3.2;3.7;222;222;7.1;7.1;730;730;2380;;;;7;1;7;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;15:20;2026-03-20 15:20:00;;;;;;;;;;;;;3;1.6;-1.1;75;1006.5;984.3;0;0;0;20000;0;EiMerkS‰‰;69;3;3;3.5;220;220;5.9;5.9;730;730;2380;;;;7;2;7;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;15:30;2026-03-20 15:30:00;;;;;;;;;;;;;3.3;1.9;-1;73;1006.5;984.4;0;0;0;20000;0;EiMerkS‰‰;69;3.4;3.4;3.9;224;224;6.5;6.5;730;730;2070;;;;7;1;7;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;15:40;2026-03-20 15:40:00;;;;;;;;;;;;;3.2;1.6;-.8;75;1006.5;984.3;0;0;0;20000;61;HeikVesis;69;3.1;3.1;3.6;223;223;5.5;5.5;730;730;1750;;;;7;1;7;0;0;0;0;2;0;2;0
101932;7501;20.03.2026;15:50;2026-03-20 15:50:00;;;;;;;;;;;;;3.2;1.4;-.5;77;1006.6;984.4;0;0;0;20000;61;HeikVesis;69;3.6;3.6;4.3;225;225;7.6;7.6;1560;1560;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;16:00;2026-03-20 16:00:00;;;;;;;;;;;;;3.1;1.3;-.4;78;1006.6;984.4;0;0;0;20000;61;HeikVesis;69;3.9;3.9;4.6;225;225;7.6;7.6;1560;1560;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;16:10;2026-03-20 16:10:00;;;;;;;;;;;;;3;1.1;-.4;79;1006.5;984.3;0;0;0;20000;61;HeikVesis;69;3.1;3.1;3.6;221;221;5.9;5.9;1570;1570;;;;;8;8;0;0;0;0;0;2;0;0;2
101932;7501;20.03.2026;16:20;2026-03-20 16:20:00;;;;;;;;;;;;;2.8;1.1;-.2;81;1006.4;984.2;0;0;.1;20000;61;HeikVesis;69;4;4;4.6;220;220;7.1;7.1;1530;1530;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;20.03.2026;16:30;2026-03-20 16:30:00;;;;;;;;;;;;;2.6;1.1;0;83;1006.5;984.3;0;0;.1;20000;61;HeikVesis;69;3.6;3.6;4.2;223;223;6.8;6.8;550;550;1500;;;;8;1;8;0;0;0;0;2;0;2;0
